p__i02001,p__i02003,p__c02003,p__c05049,p__c05050,p__c05051,p__l01001,p__j01001,p__a03024,p__a03026,p__d01001,p__d11001,p__d28001,p__d08001,p__d22001,p__d10001,p__d12001,p__a03032,p__d02001,p__d05001,p__d29001,p__d26058,p__c01002,p__a03002,p__d26007,p__age,p__k02006,p__k02007,p__d14002,p__d14004,p__d14005,p__d14008,p__d14011,p__d25040,p__d25041,p__d25042,p__d25045,p__d25047,p__d25048,p__d25049,p__d25052,p__d25053,p__d25056,p__d25057,p__d25058,p__d25060,p__d25062,p__d25064,p__d25065,p__d25066,p__d25070,p__d25072,p__d25073,p__d25076,p__d25077,p__d25080,p__d25081,p__d25082,p__d25083,p__d25085,p__d23003,p__d23005,p__d23006,p__d23007,p__d23008,p__n01038,p__n01041,p__n01042,p__n01043,p__n01047,p__c01001,p__a03038,p__l01037,p__d26039,p__d26043,pid,is_churned
1.0,1.0,1.0,2,1,1,1,2,1.0,1.0,17.0,1,2.0,1,1,1,2,2.0,13,2,2.0,,6.0,4.0,1.0,3,3.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,5.0,4.0,4.0,4.0,55.0,12.0,20.0,60.0,60.0,51070003,0
1.0,1.0,1.0,2,2,1,2,1,1.0,2.0,19.0,1,2.0,1,1,2,2,2.0,13,1,2.0,,6.0,4.0,1.0,3,4.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5,4,4,4,5,5,5,4,4,5,5,4,4,5,3,2,3,1,2,2.0,2.0,3.0,2.0,4.0,55.0,24.0,,120.0,120.0,51200004,1
1.0,1.0,1.0,2,1,2,1,1,1.0,1.0,17.0,1,2.0,1,1,2,2,2.0,1,1,1.0,5.0,7.0,4.0,1.0,5,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,4,4,4,4,4,4,5,4,4,4,3,4,3,4,5,4,5,5,5,3.0,3.0,4.0,4.0,3.0,65.0,26.0,46.0,60.0,120.0,51330003,1
1.0,1.0,2.0,2,2,2,2,1,1.0,2.0,17.0,1,2.0,1,1,2,1,1.0,10,1,2.0,3.0,7.0,4.0,1.0,6,2.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,4,5,5,4,4,4,4,4,4,4,4,4,4,4,5,4,5,5,5,3.0,3.0,4.0,3.0,3.0,65.0,17.0,,50.0,120.0,51410001,1
1.0,1.0,1.0,2,2,1,2,1,1.0,2.0,17.0,1,2.0,1,1,2,2,1.0,13,1,1.0,2.0,8.0,3.0,1.0,4,2.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,5,5,4,4,5,4,4,5,4,4,4,4,4,4,5,5,5,5,4,3.0,3.0,4.0,3.0,3.0,75.0,42.0,,20.0,60.0,51460002,0
1.0,2.0,1.0,2,2,1,2,1,1.0,2.0,17.0,1,2.0,1,1,2,2,1.0,6,1,1.0,,7.0,4.0,1.0,5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,4,5,5,5,5,4,4,4,4,4,4,4,4,3,5,4,5,5,5,3.0,3.0,4.0,3.0,3.0,65.0,16.0,,90.0,90.0,51480002,0
1.0,1.0,1.0,2,2,1,1,1,1.0,1.0,8.0,1,2.0,1,1,1,1,1.0,14,2,1.0,1.0,6.0,4.0,4.0,4,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5,5,5,5,5,5,5,5,4,5,5,4,4,4,5,5,4,5,5,4.0,4.0,4.0,4.0,4.0,50.0,13.0,30.0,60.0,60.0,51630002,0
1.0,1.0,1.0,2,1,1,1,1,1.0,1.0,4.0,1,2.0,1,1,1,1,1.0,13,2,2.0,3.0,7.0,4.0,4.0,3,3.0,4.0,5.0,5.0,1.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4,4,4,5,5,4,5,5,4,5,5,5,5,5,5,5,5,5,5,4.0,5.0,5.0,4.0,4.0,60.0,15.0,68.0,30.0,30.0,51640003,0
1.0,1.0,1.0,2,1,2,1,1,1.0,1.0,3.0,1,2.0,1,1,1,1,1.0,14,2,2.0,2.0,5.0,4.0,4.0,3,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,4.0,5.0,5.0,45.0,30.0,60.0,30.0,30.0,51640004,1
1.0,1.0,1.0,2,1,1,1,1,1.0,2.0,5.0,1,1.0,1,1,1,1,1.0,2,2,2.0,2.0,5.0,3.0,5.0,4,3.0,4.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,5.0,5.0,5.0,5.0,5.0,45.0,30.0,48.0,30.0,30.0,51700004,0
2.0,1.0,1.0,2,2,1,2,2,1.0,1.0,19.0,1,2.0,1,1,2,2,2.0,10,1,2.0,3.0,7.0,3.0,6.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,5,5,5,5,5,5,5,5,5,5,3,5,3,5,3,3,3,3,2,2.0,2.0,2.0,2.0,2.0,65.0,31.0,,60.0,150.0,51850001,0
2.0,1.0,1.0,2,2,2,2,2,1.0,1.0,11.0,1,2.0,2,1,2,2,2.0,6,1,2.0,3.0,7.0,3.0,5.0,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,5,5,5,4,3,3,5,3,4,2,5,3,4,3,4,3,2.0,2.0,1.0,1.0,2.0,65.0,29.0,,30.0,120.0,51850002,0
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,19.0,1,2.0,2,1,2,2,2.0,10,1,2.0,3.0,5.0,4.0,2.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,5,4,5,4,5,4,4,4,4,4,3.0,3.0,3.0,3.0,2.0,40.0,9.0,,90.0,90.0,51960001,1
2.0,1.0,1.0,2,2,2,2,2,1.0,1.0,11.0,1,2.0,2,1,2,1,2.0,6,1,2.0,3.0,5.0,4.0,5.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,4,3,4,3,2.0,2.0,3.0,3.0,2.0,40.0,12.0,,30.0,30.0,51960002,1
1.0,1.0,1.0,2,2,2,2,1,1.0,1.0,17.0,1,2.0,1,1,2,2,1.0,1,1,2.0,3.0,7.0,4.0,1.0,5,2.0,1.0,2.0,1.0,2.0,2.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,5,5,5,4,5,4,4,4,4,4,4,4,4,4,4,5,5,5,5,3.0,3.0,4.0,3.0,3.0,65.0,21.0,,25.0,80.0,52710002,0
1.0,1.0,1.0,2,2,1,2,2,1.0,1.0,11.0,1,2.0,1,1,2,2,2.0,6,2,1.0,3.0,6.0,4.0,2.0,5,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,4,4,2,2,2,1,1,4.0,4.0,3.0,4.0,4.0,55.0,24.0,,30.0,60.0,52830001,0
2.0,1.0,1.0,2,2,1,2,1,1.0,1.0,17.0,2,2.0,2,1,2,2,2.0,10,1,1.0,3.0,5.0,4.0,5.0,5,2.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,5,5,5,5,5,5,3,4,4,3,3,3,2,2,4,3,3,4,3,3.0,2.0,3.0,3.0,4.0,40.0,48.0,,30.0,60.0,52900001,1
1.0,1.0,1.0,2,2,1,2,2,1.0,1.0,11.0,2,2.0,2,1,2,2,2.0,1,1,1.0,1.0,6.0,4.0,2.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,5,5,5,5,5,5,3,3,3,4,2,3,3,3,4,4,4,5,4,4.0,3.0,3.0,3.0,4.0,55.0,39.0,,30.0,30.0,52900002,1
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,17.0,1,2.0,2,2,2,2,2.0,1,2,2.0,,7.0,4.0,1.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,5,5,5,5,5,3,3,3,3,4,4,3,3,3,4,4,4,5,4,4.0,4.0,4.0,3.0,3.0,65.0,14.0,,60.0,60.0,53260002,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,5.0,1,2.0,1,1,2,2,2.0,6,2,2.0,,6.0,4.0,1.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,5.0,2.0,5.0,2.0,3.0,3.0,5.0,5.0,4.0,4.0,4.0,4.0,5,5,5,5,3,3,3,4,5,5,5,5,5,5,4,4,3,3,3,3.0,3.0,3.0,2.0,3.0,55.0,30.0,,30.0,30.0,53280002,0
1.0,1.0,1.0,2,2,2,2,2,2.0,2.0,24.0,2,2.0,1,1,2,2,2.0,1,2,2.0,3.0,5.0,4.0,5.0,6,4.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,45.0,18.0,,30.0,60.0,53540001,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,16.0,1,2.0,2,2,2,2,2.0,1,2,2.0,1.0,8.0,4.0,5.0,5,3.0,3.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,72.0,18.0,,30.0,90.0,53540002,0
2.0,2.0,1.0,2,2,2,2,2,2.0,2.0,1.0,1,2.0,1,1,2,2,2.0,6,2,2.0,3.0,4.0,4.0,5.0,2,3.0,3.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,5.0,5.0,5.0,5.0,5.0,35.0,8.0,,20.0,90.0,53540006,0
2.0,2.0,1.0,2,2,2,2,2,2.0,2.0,17.0,2,2.0,2,1,2,2,2.0,8,2,2.0,3.0,4.0,3.0,2.0,5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4,5,5,4,4,1,1,1,1,1,1,1,1,1,3,3,3,3,3,1.0,1.0,1.0,1.0,1.0,34.0,27.0,,240.0,243.0,53620003,1
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,19.0,1,2.0,1,1,2,2,2.0,6,1,2.0,3.0,7.0,4.0,2.0,5,3.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,4.0,5.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,2.0,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,3,3,2,3,3.0,2.0,3.0,2.0,2.0,68.0,29.0,,20.0,60.0,53680002,0
1.0,1.0,1.0,1,2,2,2,1,2.0,1.0,2.0,1,2.0,1,1,2,2,1.0,1,1,2.0,,7.0,2.0,3.0,6,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5.0,5.0,5.0,5.0,5.0,60.0,24.0,,120.0,60.0,53860001,0
1.0,1.0,1.0,1,2,1,1,1,2.0,2.0,17.0,1,1.0,1,1,2,1,1.0,6,1,1.0,4.0,5.0,2.0,3.0,2,2.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,4.0,3.0,5.0,2.0,5,5,5,5,5,5,5,5,5,5,3,5,5,5,1,2,2,2,1,3.0,3.0,5.0,2.0,2.0,40.0,25.0,36.0,120.0,180.0,53860005,1
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,5.0,1,2.0,2,1,2,2,2.0,13,1,2.0,,10.0,4.0,5.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.0,2.0,2.0,2.0,2.0,90.0,10.0,,90.0,120.0,53950001,1
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,1.0,1,2.0,2,1,2,2,2.0,1,1,2.0,,10.0,4.0,5.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2.0,2.0,2.0,2.0,2.0,90.0,5.0,,60.0,90.0,53950002,1
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,11.0,1,2.0,1,1,2,2,2.0,6,1,2.0,,6.0,4.0,2.0,6,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,4,5,5,5,3.0,3.0,3.0,3.0,3.0,51.0,15.0,,120.0,180.0,54020001,0
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,16.0,1,2.0,1,1,2,2,2.0,6,1,2.0,3.0,6.0,4.0,5.0,3,2.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,52.0,12.0,,60.0,60.0,54020004,0
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,1.0,2,2.0,1,1,2,2,2.0,6,2,2.0,3.0,7.0,4.0,3.0,3,4.0,4.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,4,5,5,4.0,4.0,5.0,5.0,4.0,69.0,14.0,,60.0,60.0,54250002,0
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,11.0,1,2.0,1,1,2,2,2.0,6,2,2.0,3.0,6.0,4.0,2.0,5,2.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,4,4,4,4,4,4,4,4,3,4,3,4,4,4,5,4,5,5,5,3.0,3.0,3.0,3.0,3.0,51.0,12.0,,120.0,180.0,54260001,0
2.0,2.0,1.0,2,2,2,2,2,1.0,1.0,3.0,1,2.0,2,2,2,2,2.0,6,2,2.0,,11.0,4.0,2.0,3,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,120.0,8.0,,60.0,60.0,54600003,0
2.0,2.0,1.0,2,1,2,2,1,2.0,2.0,16.0,2,2.0,2,1,2,2,2.0,1,1,1.0,3.0,2.0,3.0,1.0,8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,3,3,2,3,3,2,3,3,2,2,1,2,2,2,3,1,3,2,3,3.0,4.0,3.0,4.0,3.0,18.0,56.0,,120.0,120.0,54610001,0
2.0,2.0,1.0,2,2,2,2,1,1.0,2.0,17.0,2,2.0,2,1,2,2,2.0,6,2,2.0,3.0,5.0,3.0,4.0,8,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,3,3,3,2,1,2,2,1,3,1,2,1,3,2,2,2,2,3,2.0,2.0,2.0,2.0,2.0,45.0,42.0,,60.0,60.0,54610002,0
1.0,1.0,1.0,2,2,1,1,1,1.0,1.0,17.0,1,2.0,1,1,1,1,2.0,13,1,2.0,8.0,9.0,4.0,2.0,5,3.0,3.0,3.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,4.0,4.0,3.0,4.0,4.0,85.0,6.0,24.0,120.0,240.0,54610003,0
2.0,1.0,1.0,2,2,1,1,1,1.0,2.0,17.0,2,2.0,1,1,2,2,2.0,1,1,2.0,3.0,3.0,2.0,2.0,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1.0,5.0,5.0,5.0,5.0,3.0,3.0,5,5,2,3,4,1,1,2,2,2,2,2,2,1,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,24.0,38.0,28.0,120.0,150.0,54770001,0
1.0,1.0,1.0,2,1,1,1,1,1.0,1.0,11.0,1,2.0,1,1,2,1,2.0,6,1,1.0,3.0,4.0,4.0,2.0,5,3.0,1.0,3.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,36.0,10.0,29.0,60.0,120.0,54770002,0
1.0,1.0,1.0,1,1,1,2,1,1.0,2.0,9.0,2,2.0,1,1,2,2,1.0,6,1,2.0,2.0,4.0,4.0,1.0,6,2.0,1.0,0.0,0.0,3.0,1.0,1.0,3.0,4.0,3.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4,4,4,4,4,4,4,4,4,4,2,4,3,3,4,4,4,4,4,4.0,3.0,4.0,4.0,4.0,32.0,13.0,,150.0,120.0,54840001,0
1.0,1.0,1.0,2,1,2,1,1,1.0,1.0,1.0,1,2.0,1,1,2,1,1.0,13,1,2.0,2.0,5.0,4.0,1.0,3,3.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4.0,4.0,4.0,4.0,4.0,48.0,6.0,15.0,30.0,90.0,54840002,0
2.0,2.0,1.0,2,2,2,2,2,1.0,2.0,3.0,1,2.0,1,1,2,2,1.0,13,2,2.0,,3.0,3.0,1.0,2,3.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,5.0,4.0,4.0,1.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5,5,5,5,5,1,5,5,4,5,5,4,5,5,4,3,3,3,3,3.0,3.0,4.0,3.0,3.0,25.0,36.0,,30.0,60.0,54860004,0
2.0,1.0,1.0,2,1,2,2,2,1.0,2.0,5.0,1,2.0,1,1,2,1,1.0,1,1,1.0,3.0,6.0,3.0,1.0,6,2.0,1.0,3.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,52.0,43.0,,120.0,60.0,55000001,0
1.0,1.0,1.0,2,1,2,2,2,2.0,2.0,5.0,1,2.0,1,1,1,1,1.0,1,1,2.0,3.0,3.0,3.0,1.0,6,2.0,2.0,1.0,1.0,1.0,2.0,2.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,25.0,48.0,,90.0,20.0,55000002,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,3.0,1,2.0,2,1,2,2,2.0,13,2,2.0,3.0,11.0,4.0,1.0,3,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,2,1,2,2,3.0,3.0,1.0,1.0,4.0,100.0,48.0,,240.0,360.0,55100003,0
1.0,1.0,1.0,2,2,2,2,2,1.0,2.0,10.0,1,2.0,2,1,2,2,2.0,6,1,2.0,2.0,7.0,4.0,2.0,6,1.0,1.0,6.0,6.0,1.0,1.0,1.0,4.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,3,2,4,4,4,5,5,5,5,5,3.0,3.0,2.0,3.0,3.0,60.0,22.0,,120.0,120.0,55130002,0
1.0,1.0,1.0,2,2,2,2,2,1.0,1.0,19.0,2,2.0,1,1,2,2,1.0,3,2,2.0,3.0,5.0,3.0,2.0,6,1.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,5,5,5,5,5,5,5,5,5,5,3,2,2,3,2,3,3,3,3,2.0,2.0,2.0,2.0,2.0,40.0,18.0,,30.0,30.0,55180002,1
1.0,1.0,1.0,2,1,1,1,1,1.0,1.0,17.0,1,2.0,1,1,2,1,1.0,1,1,2.0,2.0,3.0,4.0,5.0,5,3.0,3.0,1.0,1.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3.0,3.0,3.0,2.0,3.0,25.0,28.0,6.0,10.0,120.0,55340001,1
1.0,1.0,1.0,2,2,2,1,2,1.0,2.0,9.0,1,2.0,1,1,2,2,2.0,1,2,2.0,4.0,3.0,3.0,5.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,4.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,3.0,3.0,1.0,1.0,1.0,5,5,1,5,5,5,3,5,2,5,1,5,5,5,5,5,5,5,5,3.0,3.0,3.0,3.0,3.0,23.0,60.0,72.0,120.0,240.0,55490001,0
1.0,1.0,1.0,2,2,2,1,2,1.0,1.0,11.0,1,2.0,2,1,2,2,2.0,6,2,2.0,4.0,7.0,3.0,2.0,5,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,1.0,3.0,4.0,1.0,1.0,5,5,5,5,5,5,5,5,1,5,1,5,3,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,66.0,58.0,72.0,180.0,60.0,55490002,0
1.0,1.0,1.0,2,2,2,1,2,1.0,2.0,3.0,1,1.0,2,1,2,2,1.0,13,2,2.0,3.0,4.0,4.0,5.0,2,2.0,2.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4.0,4.0,4.0,4.0,4.0,33.0,27.0,72.0,0.0,240.0,55490003,0
2.0,1.0,1.0,2,2,1,2,1,2.0,2.0,2.0,1,2.0,1,1,1,2,1.0,1,1,1.0,,3.0,2.0,4.0,8,2.0,2.0,4.0,3.0,2.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,1.0,5,5,5,5,5,5,5,5,5,5,2,5,2,3,5,3,5,4,5,3.0,3.0,3.0,3.0,3.0,25.0,96.0,,60.0,0.0,55510001,0
2.0,2.0,1.0,2,2,1,2,1,1.0,1.0,14.0,1,2.0,1,1,2,1,1.0,6,1,2.0,,9.0,4.0,1.0,3,2.0,2.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,4,4,1.0,1.0,2.0,1.0,1.0,82.0,5.0,,240.0,300.0,55520002,1
1.0,1.0,1.0,2,2,1,1,1,1.0,1.0,11.0,1,2.0,1,1,2,1,1.0,1,1,1.0,5.0,6.0,3.0,3.0,4,3.0,2.0,2.0,2.0,1.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,4.0,4.0,3.0,3.0,4.0,58.0,54.0,26.0,90.0,180.0,55620004,0
2.0,1.0,2.0,2,2,1,2,1,1.0,1.0,18.0,1,2.0,1,1,1,2,1.0,13,1,2.0,3.0,6.0,4.0,1.0,4,3.0,3.0,1.0,1.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,4,5,2.0,1.0,1.0,2.0,2.0,55.0,18.0,,390.0,390.0,55680003,1
2.0,2.0,1.0,2,2,2,2,2,1.0,2.0,11.0,2,2.0,1,1,2,2,2.0,6,1,2.0,,2.0,3.0,6.0,6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,4,4,4,2.0,2.0,2.0,2.0,2.0,11.0,8.0,,30.0,60.0,55710002,0
